0.7888334583825194,0.19766778803590535,
0.7096628663281207,0.668879386824226,
0.0703747607210978,0.5582096729704518,
0.4234433868449076,0.4360433596631921,
0.6701203289341183,0.7006770840092124,
0.008344638376467834,0.3038756386715676,
0.7096628663281207,0.668879386824226,
0.6835928307613713,0.5901006574949365,
0.7595604585068436,0.19370056781012224,
0.06613368712310527,0.4925431359813868,
0.6701203289341183,0.7006770840092124,
0.7502057340980516,0.6042176783627938,
0.17426821805942155,0.01269254474046786,
0.6835928307613713,0.5901006574949365,
0.7888334583825194,0.19766778803590535,
0.7970112730027986,0.32197443601291936,
0.41502323310393474,0.3959548036648561,
0.7754400144639958,0.7631127561264208,
0.17426821805942155,0.039514187907035946,
0.7754400144639958,0.7631127561264208,
0.43295502456619617,0.4053399212431795,
0.15781036814973418,0.015065602871452324,
0.9546055166775747,0.1636766955584829,
0.9460793253105153,0.0556767414317209,
0.9992576068012891,0.17043769030087338,
0.7458689728129155,0.6689798116724683,
0.7900781019803736,0.30081085609966673,
0.18340621771041066,0.1741138821123622,
0.021760514614558045,0.31702122270879074,
